rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
275,FIU,CUSA,15-17,97.19942722857186,275,106.16064579336592,255,0.26616466092626845,275,15,17,5,13,5-13,0.39612989273306487,0.2563704831026755,0.49988797925429895,0.39612989273306487,0.2563704831026755,0.49988797925429895,0.901468757207413,0.9486423768407087,101.29750196028301,104.7828853963951,101.29750196028301,104.7828853963951,99.61009064660551,109.19963636089847,95.5317824984978,103.60391180245955,0.2823498906164864,1,0.04732788703177482,1222.0,1357.0,1226.8624999999997,0.9960366381725746,1.1060734189854204,0,0.2777777777777778,-11.861086651823204,257,75,66.5146136082445
276,San Jose St.,MWC,8-23,98.75045745185749,244,107.8839544965557,279,0.2655553473976732,276,8,23,1,17,1-17,0.6015459734317747,0.4309344609932644,0.7043801682752812,0.6015459734317747,0.4309344609932644,0.7043801682752812,0.7795934149090694,0.8630889538693598,104.66783164931952,99.47865723875809,104.66783164931952,99.47865723875809,96.83538166602868,110.56786303965279,102.76170254971528,111.8660424214041,0.2736409311008166,7,0.007704262281450214,1051.0,1350.0,1163.2125000000003,0.9035322436786053,1.1605789999677614,0,0.05555555555555555,-13.072010656451063,281,160,65.43625076146832
277,Presbyterian,BSth,12-20,95.3971476033709,304,104.22173800958308,223,0.26552859217239694,277,12,20,4,12,4-12,0.40232089875903304,0.4652183175373773,0.3416916271078239,0.40232089875903304,0.4652183175373773,0.3416916271078239,0.8810762875537297,0.8198354843156896,101.75440906172244,103.81818026963897,101.75440906172244,103.81818026963897,95.61935891849049,105.32629203258536,91.74728130461448,116.33568286135245,0.061192678573627285,1,-0.036536675330497204,1076.0,1099.0,1092.55,0.9848519518557504,1.005903619971626,0,0.25,-14.206697779224042,298,254,64.0454244497864
278,UMass Lowell,AE,15-16,94.89119912532207,312,103.77483976814906,211,0.263246066751923,278,15,16,7,11,7-11,0.31330320152598123,0.3250258944467949,0.30011078313507633,0.31330320152598123,0.3250258944467949,0.30011078313507633,0.9126814675672381,0.8882522333374699,99.80573210095021,106.58851804344043,99.80573210095021,106.58851804344043,94.45978382929697,104.88621747053358,109.15499066948783,103.58689163146205,0.6461405240644433,3,-0.020078376004715404,1207.0,1206.0,1207.7250000000001,0.9993996977788817,0.9985716947152703,0,0.3888888888888889,-11.75090897174147,254,218,67.4011058858087
279,Manhattan,MAAC,15-15,99.26707066044162,237,108.61338712628171,291,0.2621586761139947,279,15,15,8,12,8-12,0.390150267733148,0.33408199716337167,0.41680972201949845,0.390150267733148,0.33408199716337167,0.41680972201949845,0.9118434645664703,0.9186233942734989,99.15406263812453,103.14509001078638,99.15406263812453,103.14509001078638,99.00577829280982,108.71792546383398,0,0,0,0,0.1024613052816834,1389.0,1490.0,1405.25,0.9884362213129336,1.0603095534602385,0,0.4,-10.538301023876173,233,15,68.33765257031115
280,Hartford,AE,12-20,101.08873577173955,199,110.62122960152266,327,0.26186393423489424,280,12,20,9,9,9-9,0.3251245347839204,0.3673746461288132,0.30026322774376973,0.3251245347839204,0.3673746461288132,0.30026322774376973,0.9226236511407274,0.9090242603948552,98.61937319600597,106.20447591028663,98.61937319600597,106.20447591028663,104.11165457409936,110.51210865269887,123.31817908457072,122.28486301250058,0.5241730328205092,1,-0.08692010736435762,1289.0,1271.0,1195.2875,1.078401639772858,1.0633425012810727,0,0.5,-15.89928386963743,319,331,67.0078182432834
281,Radford,BSth,11-18,95.26440568650781,306,104.4500855195309,229,0.2575751313131962,281,11,18,7,9,7-9,0.407318187978413,0.49523513917136425,0.3509921080725445,0.407318187978413,0.49523513917136425,0.3509921080725445,0.8655476554874113,0.7775827232115899,101.03721987615927,103.38418012153014,101.03721987615927,103.38418012153014,98.57893213144422,106.63517496645075,81.79019520538941,98.84817786354499,0.10170527546986774,4,-0.02599433621952202,1022.0,1053.0,1022.1375,0.9998654779811913,1.0301940785853174,0,0.4375,-12.17520077697675,265,232,64.22820395202483
282,Illinois Chicago,Horz,14-16,99.86741397055161,227,109.50021062348203,307,0.2575092428818759,282,14,16,9,10,9-10,0.3494992544082201,0.4612517134139949,0.29834482635481224,0.3494992544082201,0.4612517134139949,0.29834482635481224,0.9073667794120356,0.8339994634524814,99.0225285200026,105.43346617905382,99.0225285200026,105.43346617905382,99.05010615404441,110.88213478919162,109.61319931701745,103.51962715722505,0.6587571486413615,2,0.02007714119316667,1395.0,1426.0,1342.7375000000002,1.038922350794552,1.0620095141455421,0,0.47368421052631576,-11.595561495994428,250,129,68.81684424528406
283,Austin Peay,OVC,12-17,94.85463346760027,313,104.02071690577853,220,0.25715428264578044,283,12,17,8,10,8-10,0.4383169526950568,0.4941169055155374,0.41383113891568934,0.4383169526950568,0.4941169055155374,0.41383113891568934,0.8533952783612296,0.7919063962568554,100.6184986182371,101.96433551203376,100.6184986182371,101.96433551203376,94.22712072480813,102.64087356332497,103.75792964281325,112.58287628202348,0.2811561430145431,4,0.04112651424605934,1132.0,1210.0,1194.025,0.9480538514687715,1.0133791168526622,0,0.4444444444444444,-10.614807031490404,237,86,64.50474866588213
284,North Carolina A&T,BSth,12-20,96.75332276937307,283,106.27879211531814,258,0.2535320521513869,284,12,20,6,10,6-10,0.3914724354427377,0.4330675429790614,0.3524236328122959,0.3914724354427377,0.4330675429790614,0.3524236328122959,0.8931401492960573,0.854086760105894,100.20422591338624,103.05325708876234,100.20422591338624,103.05325708876234,98.07896123721153,108.33394874295924,95.77078847427936,111.73232312924405,0.1452061706848056,1,-0.026607660115210485,1060.0,1116.0,1069.05,0.9915345400121603,1.0439174968429914,0,0.375,-14.484736874943065,301,233,67.58889936660388
285,St. Thomas,Sum,10-20,105.71377067233273,108,116.32887900175457,355,0.2496666304881717,285,10,20,4,14,4-14,0.3593049975526083,0.3223071160763484,0.38397025187011485,0.3593049975526083,0.3223071160763484,0.38397025187011485,0.909852216910117,0.9125233908843521,101.62695857909628,106.13985558090661,101.62695857909628,106.13985558090661,104.23289613753948,116.21018565413308,90.43887020893766,98.61104975131845,0.2699541095391272,1,-0.10090441809893036,1291.0,1432.0,1205.45,1.0709693475465594,1.187938114397113,0,0.2222222222222222,-15.569603958707365,316,345,65.33613609987354
286,Canisius,MAAC,11-21,95.81850459324544,298,105.5574651707413,248,0.24727549046036934,286,11,21,7,13,7-13,0.43306878334139115,0.46516462844978396,0.41828861926203337,0.43306878334139115,0.46516462844978396,0.41828861926203337,0.8906784744369589,0.8567070097841287,101.10812044122196,103.06726805712167,101.10812044122196,103.06726805712167,97.67323091528962,105.88393719971243,92.49745124239416,92.94256780309719,0.4862016015623164,1,0.005219856154833835,1350.0,1403.0,1367.6750000000002,0.9870766081123072,1.0258285045789386,0,0.35,-15.294181761270123,310,167,68.1461564691023
287,SIU Edwardsville,OVC,11-21,94.57459169217118,319,104.31151469489902,225,0.2447302515556941,287,11,21,5,13,5-13,0.4023049309779711,0.3921456196289833,0.4152035241186732,0.4023049309779711,0.3921456196289833,0.4152035241186732,0.8772756449578275,0.8649719514357609,100.5840494293566,103.78412815663852,100.5840494293566,103.78412815663852,95.00099402207469,105.44115813042815,103.84521001583344,100.08085000760516,0.6045871110620651,3,-0.053798111444170904,1201.0,1304.0,1262.05,0.9516263222534765,1.0332395705399946,0,0.2777777777777778,-14.98808880621848,305,285,68.27887904299114
288,Jackson St.,SWAC,11-19,93.02714096484068,333,102.65783698319203,188,0.24363234271915177,288,11,19,9,9,9-9,0.405551866163667,0.7082022971136707,0.21827481803565382,0.405551866163667,0.7082022971136707,0.21827481803565382,0.8522776279016404,0.6646328094299555,99.40789055551485,103.61866275169949,99.40789055551485,103.61866275169949,93.53726721987657,105.36089954572198,73.27282857316425,89.19420197970446,0.09438764817063101,4,-0.015486339441829922,1151.0,1151.0,1174.6875000000002,0.9798350625166266,0.9798350625166266,0,0.5,-12.564711331511827,272,211,63.774477035177526
289,Duquesne,A10,6-24,97.70618296616175,267,107.86607901499944,277,0.24275310117514515,289,6,24,1,16,1-16,0.5543846707874007,0.4433682991234697,0.6318210434037065,0.5543846707874007,0.4433682991234697,0.6318210434037065,0.8333659780723973,0.894981876962897,102.86539229872389,100.66644350746513,102.86539229872389,100.66644350746513,94.55058270109637,108.56898874189642,99.67040017192923,101.3672385248797,0.45161839474547294,3,-0.051482806254345315,1039.0,1269.0,1148.95,0.9043039296749206,1.104486705252622,0,0.058823529411764705,-16.26410752419598,325,281,65.76800201717211
290,Loyola MD,Pat,14-16,94.73599459744699,317,104.92943797365919,236,0.23591057965512865,290,14,16,8,10,8-10,0.3104417885742229,0.3589170592628581,0.27270352078869237,0.3104417885742229,0.3589170592628581,0.27270352078869237,0.9191529800303961,0.8768828751904476,98.71690706439425,106.59536907222926,98.71690706439425,106.59536907222926,94.93432320557092,105.40716089213645,94.97004124353123,102.69404130748165,0.289211842662228,1,-0.0020002417815758733,1171.0,1157.0,1161.75,1.007962126102862,0.9959113406498816,0,0.4444444444444444,-12.127559321303021,261,181,65.12470462278704
291,Cal St. Bakersfield,BW,8-19,97.29473006546124,272,107.97520884444458,282,0.231866190166723,291,8,19,2,14,2-14,0.41904069924389703,0.4343328324956677,0.42469009120751766,0.41904069924389703,0.4343328324956677,0.42469009120751766,0.8671829550604166,0.7794781267297991,100.45788224670983,102.28732293445037,100.45788224670983,102.28732293445037,100.99378226303817,112.68772585828859,84.25557860703493,75.25174637199164,0.7857811590833338,2,-0.07683824902874897,1033.0,1115.0,1019.6500000000001,1.0130927278968274,1.093512479772471,0,0.125,-13.657618845581236,291,316,64.20310806879884
292,Army,Pat,15-16,96.32470023719077,294,106.90750734443569,268,0.23169738415585617,292,15,16,9,9,9-9,0.2980340926113331,0.33787104033017606,0.27317000754646925,0.2980340926113331,0.33787104033017606,0.27317000754646925,0.9202103133949538,0.8782885041849636,98.57774770956318,106.16292346344683,98.57774770956318,106.16292346344683,96.82589482539392,105.8082596627957,82.49513161052563,85.25183304713416,0.40660722133351956,1,0.008675426845013823,1256.0,1262.0,1235.5,1.0165924726831241,1.0214488061513558,0,0.5,-12.179938740549327,266,157,68.84346690755606
293,Denver,Sum,11-21,99.52809670419512,233,110.48801173486333,324,0.23123141860369859,293,12,20,7,11,7-11,0.37250153483858905,0.34153251119546524,0.38600953362213997,0.37250153483858905,0.34153251119546524,0.38600953362213997,0.9012666458403197,0.89345791015884,101.62855210527687,106.59904173488339,101.62855210527687,106.59904173488339,101.28033278282338,111.38281835431074,98.01973769639096,105.91609115886956,0.2909033550898553,2,-0.06366639574475824,1340.0,1390.0,1246.6000000000001,1.0749237927161879,1.1150328894593293,0,0.3888888888888889,-15.89424256163619,318,303,66.34918023344241
294,Central Arkansas,ASun,11-20,99.788023779367,230,110.79283995911227,330,0.23093117620977582,294,11,20,7,9,7-9,0.4547204204741484,0.5490491577421124,0.38777531981747493,0.4547204204741484,0.5490491577421124,0.38777531981747493,0.8418462228694844,0.7368531524005462,103.26811171821903,103.21919724916758,103.26811171821903,103.21919724916758,100.51510896311726,108.99136967721459,92.30027921275511,102.28586426879936,0.23481320530486582,4,0.02497331432296168,1219.0,1299.0,1192.4125000000001,1.0222972335496314,1.0893881102386966,0,0.4375,-12.880903979838545,278,116,71.92819090113453
295,Tennessee Martin,OVC,8-22,96.4803417898494,290,107.20589502959044,269,0.2293053784129727,295,8,22,4,14,4-14,0.44164397616658024,0.4787440223230364,0.4169106120622761,0.44164397616658024,0.4787440223230364,0.4169106120622761,0.854400299774308,0.8136843352203443,101.12146681846608,102.4095243880091,101.12146681846608,102.4095243880091,95.91997268555835,107.11274072923462,102.47136524807148,99.90201616018823,0.5724919564977737,2,-0.09245640583661785,1198.0,1313.0,1254.4249999999997,0.955019231919007,1.0466947007593124,0,0.2222222222222222,-15.484731984656174,312,336,68.92462848016501
296,Albany,AE,13-18,92.0551019134781,341,102.29448383061649,180,0.22919066150952985,296,13,18,9,9,9-9,0.36895126992316085,0.47034502234287096,0.3038750699609603,0.36895126992316085,0.47034502234287096,0.3038750699609603,0.8883364189803956,0.8242553129912212,99.96604366943686,105.72689923505608,99.96604366943686,105.72689923505608,94.45917443342859,103.75004476525856,97.71251285110384,103.00898074885164,0.35273349060105724,3,0.01948405710448131,1164.0,1176.0,1176.6625000000001,0.989238630448408,0.9994369668447833,0,0.5,-12.774294766495974,276,130,65.15681106125626
297,Northern Illinois,MAC,9-21,93.08131601986373,332,103.91884613540444,217,0.21984444386534469,297,9,21,6,14,6-14,0.4605831700952444,0.5070667894517856,0.43734136041697386,0.4605831700952444,0.5070667894517856,0.43734136041697386,0.8546996118612582,0.7763305361839257,102.48192530805736,104.34002645622955,102.48192530805736,104.34002645622955,95.81024303671681,105.89328054243072,82.29673740237179,102.74324447311606,0.072301034090056,3,-0.003045134536089067,1356.0,1476.0,1381.0874999999999,0.9818349670096935,1.0687230171875426,0,0.3,-14.375136780427495,300,185,66.89846309572305
298,Morgan St.,MEAC,13-14,94.67144774385957,318,105.71552677999,251,0.21944523015773534,298,13,14,7,6,7-6,0.28840447388401724,0.3513987172290769,0.2246986069438423,0.28840447388401724,0.3513987172290769,0.2246986069438423,0.9183584629946155,0.8660398936275356,96.37482606938772,103.32738210583464,96.37482606938772,103.32738210583464,95.79777576484776,103.47007114466561,99.54727221181027,99.35674213000935,0.5055077017760241,1,-0.024657877556283514,974.0,940.0,995.9875,0.9779239197279083,0.9437869451172831,0,0.5384615384615384,-10.563386295525328,235,227,71.47062401175573
299,Cal Poly,BW,7-21,92.98769927802468,335,103.94547754455049,218,0.2173644289344158,299,7,21,4,12,4-12,0.4143918991298697,0.4309473693832299,0.4031670090875307,0.4143918991298697,0.4309473693832299,0.4031670090875307,0.8933267184889095,0.8617298210170798,100.06769911820804,103.07322476170619,100.06769911820804,103.07322476170619,93.22863467377196,105.157696412367,90.57378776255192,117.52879599658787,0.047608584281757606,2,-0.08352564613148727,980.0,1091.0,1058.6125,0.925740060692652,1.0305942920568196,0,0.25,-16.154446325130415,321,325,64.46786726809819
300,Merrimack,NEC,14-16,93.71265389330051,327,104.76273465474625,232,0.21723610513388095,300,14,16,10,8,10-8,0.3366130184654231,0.42176970392481955,0.2714932001729434,0.3366130184654231,0.42176970392481955,0.2714932001729434,0.8774508773454223,0.7853475032081924,99.43127241277902,105.6050321955513,99.43127241277902,105.6050321955513,97.1807461490373,107.97506883925263,90.56530685113934,103.19207161773625,0.1822780146646282,3,0.02239583813937346,1120.0,1124.0,1099.8124999999998,1.0183554014888903,1.0219923850656365,0,0.5555555555555556,-10.920303029578108,242,123,62.10365464645452
301,Western Carolina,SC,11-21,97.94069842259313,261,109.64445768075106,310,0.21448013348622724,301,11,21,5,13,5-13,0.48984062897227015,0.410770691579202,0.5456955119604776,0.48984062897227015,0.410770691579202,0.5456955119604776,0.8644188020835484,0.8770073527624194,104.8356118689108,104.57405812318218,104.8356118689108,104.57405812318218,97.82793586473954,108.97850545737472,107.688884868169,102.4344938811401,0.6399766813474669,1,0.07807748157452693,1210.0,1383.0,1227.0125,0.986135023074337,1.1271278817452959,0,0.2777777777777778,-14.083794626035939,296,33,68.32093666075127
302,Lehigh,Pat,13-19,97.87795334575833,263,109.65052549170575,313,0.21313435139940173,302,13,19,10,8,10-8,0.3196910333212636,0.36919588042453794,0.2752287037692272,0.3196910333212636,0.36919588042453794,0.2752287037692272,0.9115006200566994,0.8651734949029627,97.95615398428643,105.8010666481373,97.95615398428643,105.8010666481373,99.65660394557864,109.26564354812814,80.12989849265952,91.07542900737158,0.18657073165432272,1,-0.04798924058817844,1278.0,1258.0,1211.9249999999997,1.0545207005383999,1.038018029168472,0,0.5555555555555556,-14.508243745401181,302,280,68.08586691060337
303,Eastern Michigan,MAC,10-21,94.92880619628852,311,106.41006623462943,262,0.21198706540155396,303,10,21,5,15,5-15,0.42645534280905045,0.4620701134616688,0.4068672189501103,0.42645534280905045,0.4620701134616688,0.4068672189501103,0.8803447299151972,0.8278071870330521,102.0260563840559,104.32082420674062,102.0260563840559,104.32082420674062,95.35082149662868,107.44313834318905,86.62448170674709,91.2093624227278,0.3559208219577722,2,-0.0022575141536759213,1351.0,1511.0,1395.2375000000002,0.9682939284530411,1.0829697452942597,0,0.25,-15.220774623538059,308,182,69.31049594365224
304,McNeese St.,Slnd,11-22,97.93025266046084,262,110.0328992845551,316,0.20750599520053373,304,11,22,4,10,4-10,0.3492046037190149,0.4526932835962873,0.24243975130238127,0.3492046037190149,0.4526932835962873,0.24243975130238127,0.8815019109409731,0.8082872793402955,100.35554126565931,104.86068898194861,100.35554126565931,104.86068898194861,98.66557518161684,113.71036902577002,89.31469070657823,97.65201712191889,0.2638001529952374,5,-0.09704654580695765,1114.0,1158.0,1054.1,1.0568257281092877,1.0985674983398162,0,0.2857142857142857,-16.22540679406607,324,341,69.60753577350893
305,Binghamton,AE,12-17,93.7028190960792,328,105.5707604988888,249,0.2023919031044692,305,12,17,8,10,8-10,0.3350791132062583,0.3293581539105899,0.3068500903351572,0.3350791132062583,0.3293581539105899,0.3068500903351572,0.9013437357508194,0.8843703068411544,100.40630860785632,106.40700464746799,100.40630860785632,106.40700464746799,94.50236028068421,106.02347076048684,89.76927593662917,110.682359549791,0.08253821747934695,3,-0.002539467083571223,1207.0,1225.0,1211.1125,0.9966043616922458,1.0114667299693465,0,0.4444444444444444,-12.629207487211536,274,183,66.91275047881179
306,Stetson,ASun,11-19,96.24486260082415,295,108.50198562915227,289,0.2012438915611927,306,11,19,5,11,5-11,0.37349472530713324,0.3337693654251926,0.4111012389105519,0.37349472530713324,0.3337693654251926,0.4111012389105519,0.9103880334708134,0.9025766665340428,101.97438311070135,104.63099582674316,101.97438311070135,104.63099582674316,96.99377331151936,108.950424785149,113.02404620520383,116.96241743395301,0.402779095230442,1,-0.004387000456323842,1108.0,1200.0,1109.275,0.9988506006175204,1.0817876540983975,0,0.3125,-14.571703353615177,303,188,65.42953667874487
307,North Alabama,ASun,9-21,91.1896965510163,347,102.86072549008307,192,0.20020865759013284,307,9,21,2,14,2-14,0.388397234621808,0.3732688025304049,0.3924036981508211,0.388397234621808,0.3732688025304049,0.3924036981508211,0.8602101207453007,0.7945086726165532,102.94856959765158,104.48475438605334,102.94856959765158,104.48475438605334,90.51744121921855,104.27506232252371,83.87553941282093,95.18712859170738,0.18925272741482857,3,-0.09579047228242155,1051.0,1177.0,1122.0999999999997,0.9366366633989843,1.0489261206666076,0,0.125,-15.067282195000782,306,339,67.48654840951852
308,Florida A&M,SWAC,13-17,95.18196373404547,309,107.61495953007321,275,0.19594308869225005,308,13,17,11,7,11-7,0.33938625135790323,0.5596185750668807,0.21578233360191634,0.33938625135790323,0.5596185750668807,0.21578233360191634,0.8963883261944796,0.7746762908399698,97.91722686587563,103.7622967981724,97.91722686587563,103.7622967981724,97.65643765962942,110.22626349290422,94.98048918079171,96.44279355920088,0.45618689402623236,3,0.018973121102255075,1206.0,1218.0,1199.4125,1.0054922722582933,1.015497170489719,0,0.6111111111111112,-12.200585099013384,267,133,65.24544251874093
309,Western Michigan,MAC,8-23,97.75004603285791,266,110.57557470328472,325,0.19500924257700608,309,9,22,4,16,4-16,0.4220373872416211,0.4285794570334725,0.41843924885610273,0.4220373872416211,0.4285794570334725,0.41843924885610273,0.8645606462605907,0.8046176232961987,103.76520419476255,104.68008442310702,103.76520419476255,104.68008442310702,97.13281201001529,109.93601394302225,85.27593867102813,111.0556586889831,0.04575582642562936,3,-0.08048733754380316,1297.0,1458.0,1316.525,0.985169290366685,1.1074609293404987,0,0.2,-16.74199561963787,331,320,64.07675010792599
310,Robert Morris,Horz,8-24,99.07047532265544,239,112.38747404906186,340,0.18994128290438012,310,8,24,5,16,5-16,0.37429781140047735,0.48929751741777916,0.31644648506831785,0.37429781140047735,0.48929751741777916,0.31644648506831785,0.8912860615577326,0.7832565720991634,100.62022690316577,105.60049325085399,100.62022690316577,105.60049325085399,98.53431589658344,112.9171381821288,103.12953354945913,108.81901236321707,0.3503381906451238,2,-0.10698212823746617,1424.0,1515.0,1395.6625000000004,1.0203039775017237,1.085505987299938,0,0.23809523809523808,-18.69220172191449,344,346,66.78292326312875
311,North Carolina Central,MEAC,16-15,95.07605190203637,310,107.96014499180203,281,0.18824142574232275,311,16,15,8,5,8-5,0.31624701886139,0.3956410271075442,0.2399254606436173,0.31624701886139,0.3956410271075442,0.2399254606436173,0.8974266577726717,0.8393700474890397,97.30169795832555,102.89690833945208,97.30169795832555,102.89690833945208,95.77396678035547,110.05403847039985,93.8115498905324,97.08845704220926,0.40255106419151054,2,0.07804016670073494,910.0,906.0,916.3875000000002,0.9930296954072375,0.9886647297131398,0,0.6153846153846154,-10.307102021360576,230,34,67.48746168420075
312,UTSA,CUSA,10-22,94.0433613410498,325,106.85304156445756,266,0.18716576559604417,312,11,21,3,15,3-15,0.41799172838148313,0.2665472072560667,0.5421866807308136,0.41799172838148313,0.2665472072560667,0.5421866807308136,0.867257820655559,0.9050022904592174,101.41266132054106,103.10404042927827,101.41266132054106,103.10404042927827,94.1008334120519,106.7914548001471,84.77187435789162,110.41514001326753,0.04568343810347939,3,-0.0679912227292957,1172.0,1339.0,1242.375,0.9433544622195392,1.0777744239863165,0,0.16666666666666666,-15.551493959258,315,312,68.57569196044678
313,Sacramento St.,BSky,11-18,95.51298058047037,302,108.78090590466073,295,0.1830457305046688,313,11,18,6,14,6-14,0.34175847627930217,0.3647446434077684,0.3324057880178498,0.34175847627930217,0.3647446434077684,0.3324057880178498,0.9097387122705219,0.8347950302642076,101.04473404118632,106.44452350460745,101.04473404118632,106.44452350460745,96.06905519990676,109.77387922598382,85.76459908664562,107.23672924355711,0.07112907287420941,1,0.00036711658695542937,1320.0,1401.0,1307.3125,1.0097050246211217,1.0716641965865086,0,0.3,-13.938256586771399,294,175,64.28656155499387
314,UT Rio Grande Valley,WAC,8-23,98.7362517557531,245,112.62631792038863,343,0.18039593041986596,314,8,23,3,15,3-15,0.4533331334426897,0.4072808926123644,0.4877567202751517,0.4533331334426897,0.4072808926123644,0.4877567202751517,0.8478887928090771,0.7966588040934911,100.53611105099866,100.92768885558193,100.53611105099866,100.92768885558193,98.0215617904786,114.24190771272305,115.06071850356119,110.45680501255957,0.6152908569485879,3,-0.03900726828955542,1265.0,1430.0,1300.8875,0.9724130641581228,1.0992495507874431,0,0.16666666666666666,-16.159447696671602,322,261,71.56604299519536
315,Maryland Eastern Shore,MEAC,11-15,89.89793609508777,353,102.6334913465031,186,0.1789280154846845,315,11,15,6,8,6-8,0.31848837458872303,0.4347460245672438,0.23644643166563536,0.31848837458872303,0.4347460245672438,0.23644643166563536,0.9071660600468691,0.8358809286588642,97.43641746350595,103.49199222646129,97.43641746350595,103.49199222646129,88.56035083088577,102.50030985237649,111.66330789462626,102.97991194822762,0.717272762533603,1,0.00644737030244702,903.0,945.0,998.125,0.9046963055729493,0.9467752035065748,0,0.42857142857142855,-11.21650694382984,246,164,67.24324656537759
316,St. Francis NY,NEC,10-20,94.78654778994658,314,108.24028729618975,283,0.17852826291780266,316,10,20,7,11,7-11,0.33072236175634384,0.42671995926764994,0.26829241966301187,0.33072236175634384,0.42671995926764994,0.26829241966301187,0.9037318908491435,0.8296308941637125,98.32865615597943,105.53142516003916,98.32865615597943,105.53142516003916,95.80770893282188,108.58289232742817,101.9229099678828,97.94111662480208,0.6126056852090506,2,-0.06076211952569094,1223.0,1264.0,1224.0249999999999,0.9991625988031292,1.0326586466779684,0,0.3888888888888889,-15.538764226709487,314,295,66.59065930550341
317,South Carolina St.,MEAC,15-16,92.30588335641346,339,105.41375276803608,244,0.17842862981090513,317,15,16,7,7,7-7,0.28305368757939275,0.327747825280813,0.23651813430742769,0.28305368757939275,0.327747825280813,0.23651813430742769,0.925876937443048,0.8947444886791551,97.37162246588093,104.97972557534239,97.37162246588093,104.97972557534239,90.86654344991622,104.98465028109148,85.89179436860904,108.8026891069904,0.06185282086570205,1,0.043322590526850946,944.0,967.0,1013.3875,0.93152915345808,0.9542253086800458,0,0.5,-12.438913275927225,270,83,70.21642302925503
318,Little Rock,SB,9-19,96.643214310914,286,110.39698587455064,322,0.1779712091353565,318,9,19,3,11,3-11,0.45949324139573783,0.45316079999100944,0.46057459297604336,0.45949324139573783,0.45316079999100944,0.46057459297604336,0.8716258079972942,0.8389961581170909,102.20462707229832,101.35066081189203,102.20462707229832,101.35066081189203,94.19519179630943,110.08823401411547,105.78000471089248,113.35609543869963,0.3109920697342355,2,0.036007918054812904,889.0,1036.0,950.8124999999999,0.9349898113455598,1.0895944258200225,0,0.21428571428571427,-13.382219352368562,285,95,66.76118835177066
319,Lafayette,Pat,10-20,97.23410985053297,274,111.07901357453484,332,0.1778646183434114,319,10,20,7,11,7-11,0.3378989765628511,0.4537282238887785,0.2791565775384712,0.3378989765628511,0.4537282238887785,0.2791565775384712,0.8962995915616302,0.8074423015698435,100.32671396572938,107.01483792755907,100.32671396572938,107.01483792755907,97.52334163489957,111.79739114486325,89.9100832423668,109.2682788161514,0.09600232196269917,2,-0.06596853203189379,1196.0,1260.0,1174.275,1.0185007770752166,1.0730024908986395,0,0.3888888888888889,-15.366309774782476,311,309,64.64410547879231
320,Central Michigan,MAC,7-23,95.39807911004303,303,109.0492477283864,297,0.1768228216575145,320,7,23,6,12,6-12,0.48405870108012256,0.5468312846088458,0.4325347758427906,0.48405870108012256,0.5468312846088458,0.4325347758427906,0.8345930198398146,0.7391323041731028,103.80715785019612,103.88904784948757,103.80715785019612,103.88904784948757,95.01382925750104,107.13093023089355,79.62402681708924,104.89401509722349,0.040318248447151345,3,-0.00877942396477524,1197.0,1312.0,1230.5125,0.9727654127853231,1.066222407330279,0,0.3333333333333333,-15.798933588780095,317,197,67.43769227564144
321,Coppin St.,MEAC,9-23,90.03690518718656,351,103.00609513501652,197,0.17544214711694775,321,9,23,6,8,6-8,0.41626878739115786,0.6004259303312836,0.23694706634078413,0.41626878739115786,0.6004259303312836,0.23694706634078413,0.8693882748419618,0.7715775697181618,99.3929341374235,102.92705238407399,99.3929341374235,102.92705238407399,87.99322055248044,102.99495197546037,79.57427117426634,107.35060762768774,0.03097206533790242,3,-0.009016257851013676,967.0,1010.0,1068.9125,0.9046577713330137,0.9448855729538199,0,0.42857142857142855,-16.597125318329894,328,198,72.77208613470584
322,Grambling St.,SWAC,12-20,92.56750969804841,337,106.54600881433555,264,0.16557136703955355,322,12,20,9,9,9-9,0.37846014939895967,0.5625015754328822,0.23458986707987414,0.37846014939895967,0.5625015754328822,0.23458986707987414,0.8571754222088174,0.7141860410921159,98.41713240578022,102.51185550470713,98.41713240578022,102.51185550470713,94.60202560783785,108.0270242186887,92.17965838410103,110.61994812536565,0.10937403993980596,5,0.01836270375602106,1175.0,1174.0,1192.8625,0.9850255163524715,0.9841871967640864,0,0.5,-13.515933597922178,286,135,69.0782086321126
323,Evansville,MVC,6-24,92.04553140298344,342,106.24633471598625,256,0.161110988195323,323,6,24,2,16,2-16,0.5434439747893486,0.42540603766114715,0.6230410954902441,0.5434439747893486,0.42540603766114715,0.6230410954902441,0.830603200799925,0.8703255727378632,103.64363900685244,101.64914689568239,103.64363900685244,101.64914689568239,91.66645008923115,107.24486210145554,66.01285632095438,121.289909696543,0.0009148434957777766,1,-0.0114728496606544,1027.0,1306.0,1168.8875,0.8786132112799563,1.1173017078204703,0,0.1111111111111111,-16.168202506144464,323,204,63.8022426086864
